Address,City,State,Postal,County,Date,Time,Case,URL,Source,Atty,Atty_Contact
9145 Ebony Threads Ct,Las Vegas,NV,89149,CLARK,2025-07-10,10:00AM,,https://www.xome.com/auctions/9145-Ebony-Threads-Ct-Las-Vegas-NV-89149-407504156,Xome.com,"Nestor Solutions, LLC",888-403-4115
9713 Canyon Walk Ave,Las Vegas,NV,89147,CLARK,2025-07-10,10:00AM,,https://www.xome.com/auctions/9713-Canyon-Walk-Ave-Las-Vegas-NV-89147-407500219,Xome.com,"Nestor Solutions, LLC",888-403-4115
28861 Del Monte Dr,Menifee,CA,92586,RIVERSIDE,2025-07-10,09:00AM,,https://www.xome.com/auctions/28861-Del-Monte-Dr-Menifee-CA-92586-407294262,Xome.com,"Sokolof Remtulla, PLLC","6801 Lake Worth Road, Suite 100E, Greenacres, FL 33467"
"315 Superior St,",Newton Falls,OH,44444,TRUMBULL,2025-07-10,09:00AM,,https://www.xome.com/auctions/315-Superior-St-Newton-Falls-OH-44444-407096086,Xome.com,"McCalla Raymer Leibert Pierce, LLC",513-278-3501
18603 Appoline St,Detroit,MI,48235,WAYNE,2025-07-10,10:00AM,,https://www.xome.com/auctions/18603-Appoline-St-Detroit-MI-48235-407130174,Xome.com,"Hladik, Onorato & Federman, LLP",215-855-9521
736 Lillian St,Holland,MI,49424,OTTAWA,2025-07-10,10:00AM,,https://www.xome.com/auctions/736-Lillian-St-Holland-MI-49424-406996701,Xome.com,Orlans Law Group PLLC,248-502-1400
4036 Wrights Ferry Rd,Louisville,TN,37777,BLOUNT,2025-07-10,10:00AM,,https://www.xome.com/auctions/4036-Wrights-Ferry-Rd-Louisville-TN-37777-406534866,Xome.com,"Wilson & Associates, PLLC",615-255-9388
1415 Sunset Dr Ne,Warren,OH,44483,TRUMBULL,2025-07-10,09:00AM,,https://www.xome.com/auctions/1415-Sunset-Dr-Ne-Warren-OH-44483-407073878,Xome.com,"Reisenfeld & Associates, LLC",513-322-7000
9410 S 71st Ave,Papillion,NE,68133,SARPY,2025-07-10,09:00AM,,https://www.xome.com/auctions/9410-S-71st-Ave-Papillion-NE-68133-406590379,Xome.com,"Halliday, Watkins & Mann, P.C.",801-355-2886
9715 Allano Ct Nw,Albuquerque,NM,87114,BERNALILLO,2025-07-10,10:00AM,,https://www.xome.com/auctions/9715-Allano-Ct-Nw-Albuquerque-NM-87114-406443539,Xome.com,"Rose Ramirez & Associates, P.C.",505-833-3036
1529 Appleton St,Baltimore,MD,21217,BALTIMORECITY,2025-07-10,10:00AM,,https://www.xome.com/auctions/1529-Appleton-St-Baltimore-MD-21217-406168706,Xome.com,"BWW Law Group, LLC",301-961-6555
1616 Glenwood Ave,Joliet,IL,60435,WILL,2025-07-10,10:00AM,,https://www.xome.com/auctions/1616-Glenwood-Ave-Joliet-IL-60435-405999056,Xome.com,RAS  Primary,470-321-7112
14000 Levan Rd,Livonia,MI,48154,WAYNE,2025-07-10,10:00AM,,https://www.xome.com/auctions/14000-Levan-Rd-Livonia-MI-48154-405919263,Xome.com,"Potestivo & Associates, P.C.",248-853-4400
1419 S Fidelis St,Appleton,WI,54915,OUTAGAMIE,2025-07-10,10:00AM,,https://www.xome.com/auctions/1419-S-Fidelis-St-Appleton-WI-54915-405735238,Xome.com,"Gray & Associates, LLP",414-224-8404
909 Outback Dr,Ronda,NC,28670,WILKES,2025-07-10,10:00AM,,https://www.xome.com/auctions/909-Outback-Dr-Ronda-NC-28670-405288983,Xome.com,Hutchens Law Firm,"4317 Ramsey Street, Fayetteville, NC 28311"
18440 Burt Rd,Detroit,MI,48219,WAYNE,2025-07-10,10:00AM,,https://www.xome.com/auctions/18440-Burt-Rd-Detroit-MI-48219-405162688,Xome.com,"Trott Law, P.C.",248-642-2515
203 Loch Lomond Road,Phillipsburg,PA,16866,CENTRE,2025-07-10,10:00AM,,https://www.xome.com/auctions/203-Loch-Lomond-Road-Phillipsburg-PA-16866-404979245,Xome.com,"KML Law Group, P.C.",215-627-1322
6101 W Berridge Ln,Glendale,AZ,85301,MARICOPA,2025-07-10,10:00AM,,https://www.xome.com/auctions/6101-W-Berridge-Ln-Glendale-AZ-85301-399063621,Xome.com,"Tiffany & Bosco, P.A.",602-255-6000
18867 Denby,Redford Twp,MI,48240,WAYNE,2025-07-10,10:00AM,,https://www.xome.com/auctions/18867-Denby-Redford-Twp-MI-48240-396063412,Xome.com,Orlans Law Group PLLC,248-502-1400
285 Walker Meadows Lane,Munford,TN,38058,TIPTON,2025-07-10,10:00AM,,https://www.xome.com/auctions/285-Walker-Meadows-Lane-Munford-TN-38058-393807524,Xome.com,Western Progressive,407-737-5320
154 Oliverda Dr,Sherwood,MI,49089,BRANCH,2025-07-10,10:00AM,,https://www.xome.com/auctions/154-Oliverda-Dr-Sherwood-MI-49089-392042097,Xome.com,"Johnson, Blumberg & Associates, LLC",312-541-9710
606 S Peoria Ave,Dixon,IL,61021,LEE,2025-07-10,10:00AM,,https://www.xome.com/auctions/606-S-Peoria-Ave-Dixon-IL-61021-404527562,Xome.com,"McCalla Raymer Leibert Pierce, LLC",312-346-9088
7400 River Road Unit 437,North Bergen,NJ,07047,HUDSON,2025-07-10,10:00AM,,https://www.xome.com/auctions/7400-River-Road-Unit-437-North-Bergen-NJ-7047-389764631,Xome.com,RAS  Primary,973-575-0707
2760 Southwind Dr,New Lenox,IL,60451,WILL,2025-07-10,10:00AM,,https://www.xome.com/auctions/2760-Southwind-Dr-New-Lenox-IL-60451-387338469,Xome.com,RAS  Primary,470-321-7112
5428 Marsh Rd,China,MI,48054,SAINTCLAIR,2025-07-10,10:00AM,,https://www.xome.com/auctions/5428-Marsh-Rd-China-MI-48054-383003222,Xome.com,Orlans Law Group PLLC,248-502-1400
7367 Glendora Ave,Jenison,MI,49428,OTTAWA,2025-07-10,10:00AM,,https://www.xome.com/auctions/7367-Glendora-Ave-Jenison-MI-49428-382961761,Xome.com,Orlans Law Group PLLC,248-502-1400
809 Waterloo St,Saint Clair,MI,48079,SAINTCLAIR,2025-07-10,10:00AM,,https://www.xome.com/auctions/809-Waterloo-St-Saint-Clair-MI-48079-381740777,Xome.com,"Randall S. Miller & Associates, P.C",248-335-9200
57403 Rumshire Dr,Mattawan,MI,49071,VANBUREN,2025-07-10,10:00AM,,https://www.xome.com/auctions/57403-Rumshire-Dr-Mattawan-MI-49071-404526838,Xome.com,"Potestivo & Associates, P.C.",248-853-4400
15217 Loxley Ln,Lansing,MI,48906,CLINTON,2025-07-10,10:00AM,,https://www.xome.com/auctions/15217-Loxley-Ln-Lansing-MI-48906-377299125,Xome.com,"Johnson, Blumberg & Associates, LLC",312-541-9710
310 Maple St,Shepherd,MI,48883,ISABELLA,2025-07-10,10:00AM,,https://www.xome.com/auctions/310-Maple-St-Shepherd-MI-48883-372615552,Xome.com,Orlans Law Group PLLC,248-502-1400
3932 Total Eclipse St,Las Vegas,NV,89129,CLARK,2025-07-10,10:00AM,,https://www.xome.com/auctions/3932-Total-Eclipse-St-Las-Vegas-NV-89129-369582062,Xome.com,"Nestor Solutions, LLC",888-403-4115
6948 Lapeer Rd,Clyde,MI,48049,SAINTCLAIR,2025-07-10,10:00AM,,https://www.xome.com/auctions/6948-Lapeer-Rd-Clyde-MI-48049-364394510,Xome.com,"Randall S. Miller & Associates, P.C",248-335-9200
209 Beech St,Charlotte,MI,48813,EATON,2025-07-10,10:00AM,,https://www.xome.com/auctions/209-Beech-St-Charlotte-MI-48813-402641025,Xome.com,Orlans Law Group PLLC,248-502-1400
975 E Democracy Ave,Fresno,CA,93720,FRESNO,2025-07-10,10:00AM,,https://www.xome.com/auctions/975-E-Democracy-Ave-Fresno-CA-93720-181526576,Xome.com,McCarthy & Holthus LLP,"2763 Camino Del Rio South, Suite 100, San Diego, CA 92108"
310 N John St,Decatur,MI,49045,VANBUREN,2025-07-10,10:00AM,,https://www.xome.com/auctions/310-N-John-St-Decatur-MI-49045-407403769,Xome.com,Orlans Law Group PLLC,248-502-1400
1619 Princeton Ave,Kalamazoo,MI,49007,KALAMAZOO,2025-07-10,10:00AM,,https://www.xome.com/auctions/1619-Princeton-Ave-Kalamazoo-MI-49007-407365701,Xome.com,"Johnson, Blumberg & Associates, LLC",312-541-9710
222 Lido Pkwy,Lindenhurst,NY,11757,SUFFOLK,2025-07-10,10:00AM,,https://www.xome.com/auctions/222-Lido-Pkwy-Lindenhurst-NY-11757-406765031,Xome.com,"McCalla Raymer Leibert Pierce, LLC",347-286-7409
4922 Ogden Highway,Adrian,MI,49221,LENAWEE,2025-07-10,10:00AM,,https://www.xome.com/auctions/4922-Ogden-Highway-Adrian-MI-49221-402017247,Xome.com,"Randall S. Miller & Associates, P.C",248-335-9200
15545 County Rd 64 Ne,Miltona,MN,56354,DOUGLAS,2025-07-10,10:00AM,,https://www.xome.com/auctions/15545-County-Rd-64-Ne-Miltona-MN-56354-402081710,Xome.com,"Wilford, Geske & Cook, P.A.",651-209-3302
2051 Battle Creek Rd,Charlotte,MI,48813,EATON,2025-07-10,10:00AM,,https://www.xome.com/auctions/2051-Battle-Creek-Rd-Charlotte-MI-48813-323791612,Xome.com,"Randall S. Miller & Associates, P.C",248-335-9200
211 Lawn Ct,New Albany,IN,47150,FLOYD,2025-07-10,10:00AM,,https://www.xome.com/auctions/211-Lawn-Ct-New-Albany-IN-47150-402045843,Xome.com,"Feiwell & Hannoy, P.C.",317-237-2727
17028 Evans St,South Holland,IL,60473,COOK,2025-07-10,10:30AM,,https://www.xome.com/auctions/17028-Evans-St-South-Holland-IL-60473-405644348,Xome.com,"McCalla Raymer Leibert Pierce, LLC",312-346-9088
4353 Camino De Las Estrellas,Thousand Oaks,CA,91320,VENTURA,2025-07-15,11:00AM,,https://www.xome.com/auctions/4353-Camino-De-Las-Estrellas-Thousand-Oaks-CA-91320-407754982,Xome.com,Albertelli Law / ALAW,"5404 Cypress Center Dr, Suite 300, Tampa, FL 33609"
214e Byhalia Creek Farms,Byhalia,MS,38611,DESOTO,2025-07-10,11:00AM,,https://www.xome.com/auctions/214e-Byhalia-Creek-Farms-Byhalia-MS-38611-407500403,Xome.com,"Dean Morris, LLC",318-388-1440
1835 54th Ter Sw,Naples,FL,34116,COLLIER,2025-07-10,11:00AM,,https://www.xome.com/auctions/1835-54th-Ter-Sw-Naples-FL-34116-406330965,Xome.com,RAS  Primary,561-241-6901
41 Boston Road Unit 144,Billerica,MA,01862,MIDDLESEX,2025-07-10,10:00AM,,https://www.xome.com/auctions/41-Boston-Road-Unit-144-Billerica-MA-1862-401494122,Xome.com,"Brock and Scott, PLLC",910-392-4988
22038 Vanowen Street 104,Woodland Hills,CA,91303,LOSANGELES,2025-07-10,10:00AM,,https://www.xome.com/auctions/22038-Vanowen-Street-104-Woodland-Hills-CA-91303-400007931,Xome.com,McCarthy & Holthus LLP,"2763 Camino Del Rio South, Suite 100, San Diego, CA 92108"
8236 W Campanella Way,Florence,AZ,85132,PINAL,2025-07-10,11:00AM,,https://www.xome.com/auctions/8236-W-Campanella-Way-Florence-AZ-85132-405207787,Xome.com,"Nestor Solutions, LLC",888-403-4115
3 County Rd 3184,Vernon,AZ,85940,APACHE,2025-07-10,11:00AM,,https://www.xome.com/auctions/3-County-Rd-3184-Vernon-AZ-85940-405162696,Xome.com,"Nestor Solutions, LLC",888-403-4115
601 E Burgess K 3,Pensacola,FL,32504,ESCAMBIA,2025-07-10,11:00AM,,https://www.xome.com/auctions/601-E-Burgess-K-3-Pensacola-FL-32504-403674357,Xome.com,"De Cubas & Lewis, PA",954-453-0365
1828 Lemon Drop Ct,Apopka,FL,32712,ORANGE,2025-07-10,11:00AM,,https://www.xome.com/auctions/1828-Lemon-Drop-Ct-Apopka-FL-32712-399869227,Xome.com,"McCalla Raymer Leibert Pierce, LLC",407-674-1850
75 North St,Methuen,MA,01844,ESSEX,2025-07-10,11:00AM,,https://www.xome.com/auctions/75-North-St-Methuen-MA-1844-390694231,Xome.com,"Brock and Scott, PLLC",910-392-4988
985 Sir Lionel St,Dyersburg,TN,38024,DYER,2025-07-10,11:00AM,,https://www.xome.com/auctions/985-Sir-Lionel-St-Dyersburg-TN-38024-383256104,Xome.com,"Wilson & Associates, PLLC",615-255-9388
3029 Highview Lane,Calera,AL,35040,SHELBY,2025-07-10,11:00AM,,https://www.xome.com/auctions/3029-Highview-Lane-Calera-AL-35040-360292676,Xome.com,"McMichael Taylor Gray, LLC",404-474-7149
14958 W Dahlia Dr,Surprise,AZ,85379,MARICOPA,2025-07-10,12:00PM,,https://www.xome.com/auctions/14958-W-Dahlia-Dr-Surprise-AZ-85379-404854569,Xome.com,"Nestor Solutions, LLC",888-403-4115
1005 Lambourne Place,Oak Park,CA,91377,VENTURA,2025-07-10,11:00AM,,https://www.xome.com/auctions/1005-Lambourne-Place-Oak-Park-CA-91377-208620009,Xome.com,"McCalla Raymer Leibert Pierce, LLC","301 E. Ocean Blvd., Suite 1720, Long Beach, CA 90802"
365 Cedarstone Way,Saint Augustine,FL,32092,SAINTJOHNS,2025-07-10,12:00PM,,https://www.xome.com/auctions/365-Cedarstone-Way-Saint-Augustine-FL-32092-402898375,Xome.com,"Miller, George & Suggs, PLLC",786-268-9954
4700 Pineleaf Dr,Charlotte,NC,28269,MECKLENBURG,2025-07-10,11:30AM,,https://www.xome.com/auctions/4700-Pineleaf-Dr-Charlotte-NC-28269-407649826,Xome.com,"Brock and Scott, PLLC","4360 Chanblee Dunwoody Road, Suite 310, Atlanta, GA 30341"
3513 S Lundy Ave,Tucson,AZ,85713,PIMA,2025-07-10,11:30AM,,https://www.xome.com/auctions/3513-S-Lundy-Ave-Tucson-AZ-85713-192141275,Xome.com,"Tiffany & Bosco, P.A.",602-255-6000
324 S Crestview St,Dumas,AR,71639,DESHA,2025-07-10,12:00PM,,https://www.xome.com/auctions/324-S-Crestview-St-Dumas-AR-71639-405642642,Xome.com,"Wilson & Associates, PLLC",501-219-9388
7905a Normandy Drive,Mount Laurel,NJ,08054,BURLINGTON,2025-07-10,12:00PM,,https://www.xome.com/auctions/7905a-Normandy-Drive-Mount-Laurel-NJ-8054-405284895,Xome.com,"KML Law Group, P.C.",215-627-1322
18470 W Faye Way,Surprise,AZ,85387,MARICOPA,2025-07-10,12:00PM,,https://www.xome.com/auctions/18470-W-Faye-Way-Surprise-AZ-85387-405126222,Xome.com,"Nestor Solutions, LLC",888-403-4115
9406 West Elwood Street,Tolleson,AZ,85353,MARICOPA,2025-07-10,12:00PM,,https://www.xome.com/auctions/9406-West-Elwood-Street-Tolleson-AZ-85353-398398177,Xome.com,"Nestor Solutions, LLC",888-403-4115
4701 N 79th Dr,Phoenix,AZ,85033,MARICOPA,2025-07-10,12:00PM,,https://www.xome.com/auctions/4701-N-79th-Dr-Phoenix-AZ-85033-376189642,Xome.com,IDEA Law Group LLC,877-353-2146
6129 W Sandra Ter,Glendale,AZ,85306,MARICOPA,2025-07-10,12:00PM,,https://www.xome.com/auctions/6129-W-Sandra-Ter-Glendale-AZ-85306-405160965,Xome.com,"Nestor Solutions, LLC",888-403-4115
13746 Walker St,Armona,CA,93202,KINGS,2025-07-10,12:30PM,,https://www.xome.com/auctions/13746-Walker-St-Armona-CA-93202-402042322,Xome.com,"Tiffany & Bosco, P.A.","7720 N. 16th St., Suite 300, Phoenix, AZ 85020"
1301 Molly Ave,Woodland,CA,95776,YOLO,2025-07-10,12:45PM,,https://www.xome.com/auctions/1301-Molly-Ave-Woodland-CA-95776-407580898,Xome.com,"Sokolof Remtulla, PLLC","6801 Lake Worth Road, Suite 100E, Greenacres, FL 33467"
102 Watson Ave,Belle,WV,25015,KANAWHA,2025-07-10,12:45PM,,https://www.xome.com/auctions/102-Watson-Ave-Belle-WV-25015-372998427,Xome.com,"Reisenfeld & Associates, LLC",513-322-7000
10800 Lakeview Rd,Raytown,MO,64133,JACKSON,2025-07-10,01:00PM,,https://www.xome.com/auctions/10800-Lakeview-Rd-Raytown-MO-64133-390116478,Xome.com,"SouthLaw, P.C.",913-663-7600
8700 E 74th St,Kansas City,MO,64133,JACKSON,2025-07-10,02:00PM,,https://www.xome.com/auctions/8700-E-74th-St-Kansas-City-MO-64133-407131365,Xome.com,"SouthLaw, P.C.",913-663-7600
608 Elm St,Westwood,CA,96137,LASSEN,2025-07-10,02:00PM,,https://www.xome.com/auctions/608-Elm-St-Westwood-CA-96137-404649170,Xome.com,"Nestor Solutions, LLC","214 5th St, Suite 205, Huntington Beach, CA 92648"
4391 S Wright Ct,Morrison,CO,80465,JEFFERSON,2025-07-10,02:00PM,,https://www.xome.com/auctions/4391-S-Wright-Ct-Morrison-CO-80465-404270716,Xome.com,"Halliday, Watkins & Mann, P.C.",801-355-2886
3105 Lafever Ct,Stockton,CA,95209,SANJOAQUIN,2025-07-11,09:30AM,,https://www.xome.com/auctions/3105-Lafever-Ct-Stockton-CA-95209-407580538,Xome.com,"Nestor Solutions, LLC","214 5th St, Suite 205, Huntington Beach, CA 92648"
263 Churchill Rd,Teaneck,NJ,07666,BERGEN,2025-07-11,10:00AM,,https://www.xome.com/auctions/263-Churchill-Rd-Teaneck-NJ-7666-407794871,Xome.com,"McCalla Raymer Leibert Pierce, LLC",732-902-5399
305s 5th St,Roscommon,MI,48653,ROSCOMMON,2025-07-11,10:00AM,,https://www.xome.com/auctions/305s-5th-St-Roscommon-MI-48653-407648057,Xome.com,"Schneiderman & Sherman,P.C.",248-539-7400
5008 August Drive,Carson City,NV,89706,CARSONCITY,2025-07-10,02:00PM,,https://www.xome.com/auctions/5008-August-Drive-Carson-City-NV-89706-386624565,Xome.com,"Nestor Solutions, LLC",888-403-4115
6627 S Junett St,Tacoma,WA,98409,PIERCE,2025-07-11,10:00AM,,https://www.xome.com/auctions/6627-S-Junett-St-Tacoma-WA-98409-407239717,Xome.com,"ZBS LAW, LLP",602-282-6188
4263 Burssens Ct,Warren,MI,48092,MACOMB,2025-07-11,10:00AM,,https://www.xome.com/auctions/4263-Burssens-Ct-Warren-MI-48092-407138260,Xome.com,"Trott Law, P.C.",248-642-2515
421 S Park St,Kingsford,MI,49802,DICKINSON,2025-07-11,10:00AM,,https://www.xome.com/auctions/421-S-Park-St-Kingsford-MI-49802-407071244,Xome.com,Orlans Law Group PLLC,248-502-1400
44068 Pine Flat Dr,California Hot Spring,CA,93207,TULARE,2025-07-10,02:00PM,,https://www.xome.com/auctions/44068-Pine-Flat-Dr-California-Hot-Spring-CA-93207-407581946,Xome.com,"Nestor Solutions, LLC","214 5th St, Suite 205, Huntington Beach, CA 92648"
53491 Meadow View Ln,New Baltimore,MI,48047,MACOMB,2025-07-11,10:00AM,,https://www.xome.com/auctions/53491-Meadow-View-Ln-New-Baltimore-MI-48047-406996161,Xome.com,Orlans Law Group PLLC,248-502-1400
13959 Windsor St,Cedar Lake,IN,46303,LAKE,2025-07-11,10:00AM,,https://www.xome.com/auctions/13959-Windsor-St-Cedar-Lake-IN-46303-406632952,Xome.com,Padgett Law Group,
315 E Calhoun,Mancelona,MI,49659,ANTRIM,2025-07-11,10:00AM,,https://www.xome.com/auctions/315-E-Calhoun-Mancelona-MI-49659-406363477,Xome.com,"Brock and Scott, PLLC",
227 Avenue D,Rock Falls,IL,61071,WHITESIDE,2025-07-10,03:00PM,,https://www.xome.com/auctions/227-Avenue-D-Rock-Falls-IL-61071-406957676,Xome.com,Lender Legal PLLC,407-730-4644
163 County Route 28,Granville,NY,12832,WASHINGTON,2025-07-10,03:00PM,,https://www.xome.com/auctions/163-County-Route-28-Granville-NY-12832-405085800,Xome.com,RAS  Primary,516-280-7675
3967 Rhode Island St,Gary,IN,46409,LAKE,2025-07-11,10:00AM,,https://www.xome.com/auctions/3967-Rhode-Island-St-Gary-IN-46409-406361209,Xome.com,"Feiwell & Hannoy, P.C.",317-237-2727
736 Dunmore St,Throop,PA,18512,LACKAWANNA,2025-07-11,10:00AM,,https://www.xome.com/auctions/736-Dunmore-St-Throop-PA-18512-406080376,Xome.com,"Brock and Scott, PLLC",317-537-3001
2446 Altoona Avenue,North Port,FL,34286,SARASOTA,2025-07-11,09:00AM,,https://www.xome.com/auctions/2446-Altoona-Avenue-North-Port-FL-34286-389261741,Xome.com,"McCalla Raymer Leibert Pierce, LLC",407-674-1850
3059 Juliet Rd,Stockton,CA,95205,SANJOAQUIN,2025-07-11,09:30AM,,https://www.xome.com/auctions/3059-Juliet-Rd-Stockton-CA-95205-407581258,Xome.com,"Nestor Solutions, LLC","214 5th St, Suite 205, Huntington Beach, CA 92648"
376 Valley Dr,Fayetteville,PA,17222,FRANKLIN,2025-07-11,10:00AM,,https://www.xome.com/auctions/376-Valley-Dr-Fayetteville-PA-17222-406065443,Xome.com,"Brock and Scott, PLLC",317-537-3001
4499 Weitzman Place,Las Vegas,NV,89141,CLARK,2025-07-11,10:00AM,,https://www.xome.com/auctions/4499-Weitzman-Place-Las-Vegas-NV-89141-405868678,Xome.com,"Aldridge Pite, LLP",877-319-8840
1440 Mountain Shadow Ter,Fayetteville,PA,17222,FRANKLIN,2025-07-11,10:00AM,,https://www.xome.com/auctions/1440-Mountain-Shadow-Ter-Fayetteville-PA-17222-405734720,Xome.com,"KML Law Group, P.C.",215-627-1322
20 N Canal St,Walnutport,PA,18088,NORTHAMPTON,2025-07-11,10:00AM,,https://www.xome.com/auctions/20-N-Canal-St-Walnutport-PA-18088-404600603,Xome.com,"Brock and Scott, PLLC",317-537-3001
268 E Penn Ave,Wernersville,PA,19565,BERKS,2025-07-11,10:00AM,,https://www.xome.com/auctions/268-E-Penn-Ave-Wernersville-PA-19565-404270712,Xome.com,"Brock and Scott, PLLC",317-537-3001
4220 Se Raymond St,Oak Grove,OR,97267,CLACKAMAS,2025-07-11,10:00AM,,https://www.xome.com/auctions/4220-Se-Raymond-St-Oak-Grove-OR-97267-403960966,Xome.com,"McCalla Raymer Leibert Pierce, LLC",503-782-4901
29767 Ruthdale St,Roseville,MI,48066,MACOMB,2025-07-11,10:00AM,,https://www.xome.com/auctions/29767-Ruthdale-St-Roseville-MI-48066-403817371,Xome.com,"Trott Law, P.C.",248-642-2515
722 N 5th St,Reading,PA,19601,BERKS,2025-07-11,10:00AM,,https://www.xome.com/auctions/722-N-5th-St-Reading-PA-19601-403469019,Xome.com,"KML Law Group, P.C.",215-627-1322
7612 N Standard St,Spokane,WA,99208,SPOKANE,2025-07-11,10:00AM,,https://www.xome.com/auctions/7612-N-Standard-St-Spokane-WA-99208-402256847,Xome.com,"Aldridge Pite, LLP",877-319-8840
4009 Donegal Dr,Bethlehem,PA,18020,NORTHAMPTON,2025-07-11,10:00AM,,https://www.xome.com/auctions/4009-Donegal-Dr-Bethlehem-PA-18020-379153751,Xome.com,"Brock and Scott, PLLC",317-537-3001
1754 Washington Ave,Northampton,PA,18067,NORTHAMPTON,2025-07-11,10:00AM,,https://www.xome.com/auctions/1754-Washington-Ave-Northampton-PA-18067-401396460,Xome.com,"Brock and Scott, PLLC",317-537-3001
145 S 12th St,Easton,PA,18042,NORTHAMPTON,2025-07-11,10:00AM,,https://www.xome.com/auctions/145-S-12th-St-Easton-PA-18042-376095865,Xome.com,Orlans Law Group PLLC,248-502-1400
22469 Milner St,Saint Clair Shores,MI,48081,MACOMB,2025-07-11,10:00AM,,https://www.xome.com/auctions/22469-Milner-St-Saint-Clair-Shores-MI-48081-401242295,Xome.com,"Johnson, Blumberg & Associates, LLC",312-541-9710
518e Washington Street,Chambersburg,PA,17201,FRANKLIN,2025-07-11,10:00AM,,https://www.xome.com/auctions/518e-Washington-Street-Chambersburg-PA-17201-373802149,Xome.com,Orlans Law Group PLLC,248-502-1400
725 Nw Sunburst Court,Moses Lake,WA,98837,GRANT,2025-07-11,10:00AM,,https://www.xome.com/auctions/725-Nw-Sunburst-Court-Moses-Lake-WA-98837-364457707,Xome.com,"ZBS LAW, LLP",602-282-6188
930 185th St Ct E,Spanaway,WA,98387,PIERCE,2025-07-11,10:00AM,,https://www.xome.com/auctions/930-185th-St-Ct-E-Spanaway-WA-98387-401239926,Xome.com,"Aldridge Pite, LLP",877-319-8840
3610 Safe Haven Ct,San Jose,CA,95111,SANTACLARA,2025-07-11,10:00AM,,https://www.xome.com/auctions/3610-Safe-Haven-Ct-San-Jose-CA-95111-240975555,Xome.com,Trustee Corps,"17100 Gillette Ave, Irvine, CA 92614"
25270 Ford St,Roseville,MI,48066,MACOMB,2025-07-11,10:00AM,,https://www.xome.com/auctions/25270-Ford-St-Roseville-MI-48066-407398274,Xome.com,"Schneiderman & Sherman,P.C.",248-539-7400
732 Spruce Street,Sequim,WA,98382,CLALLAM,2025-07-11,10:00AM,,https://www.xome.com/auctions/732-Spruce-Street-Sequim-WA-98382-400525577,Xome.com,"McCalla Raymer Leibert Pierce, LLC",425-615-7979
411 E Calhoun St,Mancelona,MI,49659,ANTRIM,2025-07-11,10:00AM,,https://www.xome.com/auctions/411-E-Calhoun-St-Mancelona-MI-49659-405355314,Xome.com,"Randall S. Miller & Associates, P.C",248-335-9200
308w Scott Street,Aberdeen,WA,98520,GRAYSHARBOR,2025-07-11,10:00AM,,https://www.xome.com/auctions/308w-Scott-Street-Aberdeen-WA-98520-404381901,Xome.com,McCarthy & Holthus LLP,619-685-4800
5236 Stevens Ct,Mt Olive,AL,35117,JEFFERSON,2025-07-11,11:00AM,,https://www.xome.com/auctions/5236-Stevens-Ct-Mt-Olive-AL-35117-407399822,Xome.com,"McMichael Taylor Gray, LLC",404-474-7149
1955 Clinton Avenue,Chambersburg,PA,17201,FRANKLIN,2025-07-11,10:00AM,,https://www.xome.com/auctions/1955-Clinton-Avenue-Chambersburg-PA-17201-399692912,Xome.com,"Brock and Scott, PLLC",317-537-3001
1059 N 4th St,Reading,PA,19601,BERKS,2025-07-11,10:00AM,,https://www.xome.com/auctions/1059-N-4th-St-Reading-PA-19601-395123792,Xome.com,"Brock and Scott, PLLC",317-537-3001
97 Glendale Ave,Hillsdale,MI,49242,HILLSDALE,2025-07-11,10:00AM,,https://www.xome.com/auctions/97-Glendale-Ave-Hillsdale-MI-49242-389340215,Xome.com,"Johnson, Blumberg & Associates, LLC",312-541-9710
1516 9th St W,Red Bay,AL,35582,FRANKLIN,2025-07-11,11:00AM,,https://www.xome.com/auctions/1516-9th-St-W-Red-Bay-AL-35582-406804600,Xome.com,"Rubin Lublin, LLC",770-246-3300
167w 300 N,Logan,UT,84321,CACHE,2025-07-11,11:00AM,,https://www.xome.com/auctions/167w-300-N-Logan-UT-84321-405913441,Xome.com,"Aldridge Pite, LLP",877-319-8840
12202 Northeast 2nd Street,Vancouver,WA,98684,CLARK,2025-07-11,11:00AM,,https://www.xome.com/auctions/12202-Northeast-2nd-Street-Vancouver-WA-98684-403967056,Xome.com,"McCalla Raymer Leibert Pierce, LLC",425-615-7979
1162 Richlandtown Pike,Richlandtown,PA,18955,BUCKS,2025-07-11,11:00AM,,https://www.xome.com/auctions/1162-Richlandtown-Pike-Richlandtown-PA-18955-401541363,Xome.com,LOGS Legal Group LLP,
4633 Murray St,Bristol,PA,19007,BUCKS,2025-07-11,11:00AM,,https://www.xome.com/auctions/4633-Murray-St-Bristol-PA-19007-376789857,Xome.com,"Brock and Scott, PLLC",317-537-3001
82-12 247th St,Bellerose,NY,11426,QUEENS,2025-07-11,11:00AM,,https://www.xome.com/auctions/82-12-247th-St-Bellerose-NY-11426-323490817,Xome.com,"Frenkel Lambert Weiss Weisman & Gordon, LLP",631-969-3100
2149 E 87th Ave,Merrillville,IN,46410,LAKE,2025-07-11,11:00AM,,https://www.xome.com/auctions/2149-E-87th-Ave-Merrillville-IN-46410-302078019,Xome.com,"Phillip A. Norman, P.C.",219-462-5104
