Address,City,State,Postal,County,Date,Time,Case,URL,Source,Atty,Atty_Contact
1121 ALBION STREET 205,DENVER,CO,  80220,denver,07/10/2025,10:00 AM MT,2025-000075,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
2355 SOUTH EUDORA STREET,DENVER,CO,  80222,denver,07/10/2025,10:00 AM MT,2024-000135,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
"2205 S HOLLY ST, APARTMENT 4",DENVER,CO,  80222,denver,07/10/2025,10:00 AM MT,2024-000432,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
209 KALAMATH ST #29,DENVER,CO,  80223,denver,07/10/2025,10:00 AM MT,2025-000070,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
389 S. LIPAN STREET,DENVER,CO,  80223,denver,07/10/2025,10:00 AM MT,2025-000105,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
7622 E. 6TH PLACE,DENVER,CO,  80230,denver,07/10/2025,10:00 AM MT,2025-000133,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
"8060 E GIRARD AVE, UNIT: #1013",DENVER,CO,  80231,denver,07/10/2025,10:00 AM MT,2025-000131,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
"3550 S HARLAN ST, UNIT 187",DENVER,CO,  80235,denver,07/10/2025,10:00 AM MT,2025-000137,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
2678 SYRACUSE ST UNIT #106,DENVER,CO,  80238,denver,07/10/2025,10:00 AM MT,2025-000126,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
9850 W STANFORD AVE #C,LITTLETON,CO,  80123,denver,07/10/2025,10:00 AM MT,2025-000136,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
745 FEDERAL BOULEVARD,DENVER,CO,  80204,denver,07/17/2025,10:00 AM MT,2025-000140,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
"3456 W. 8TH AVE.,",DENVER,CO,  80204,denver,07/17/2025,10:00 AM MT,2025-000143,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
3031 BIRCH ST,DENVER,CO,  80207,denver,07/17/2025,10:00 AM MT,2025-000141,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
3000 JASMINE STREET,DENVER,CO,  80207,denver,07/17/2025,10:00 AM MT,2025-000145,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
323 S PENNSYLVANIA STREET,DENVER,CO,  80209,denver,07/17/2025,10:00 AM MT,2025-000022,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
1985 S OGDEN ST.,DENVER,CO,  80210,denver,07/17/2025,10:00 AM MT,2025-000139,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
4483 NORTH SHERMAN STREET,DENVER,CO,  80216,denver,07/17/2025,10:00 AM MT,2025-000138,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
2825 W BAYAUD AVENUE,DENVER,CO,  80219,denver,07/17/2025,10:00 AM MT,2025-000053,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
1728 KEARNEY STREET,DENVER,CO,  80220,denver,07/17/2025,10:00 AM MT,2025-000089,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
2650 S DELAWARE STREET,DENVER,CO,  80223,denver,07/17/2025,10:00 AM MT,2025-000142,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
9725 E HARVARD AVE UNIT 329,DENVER,CO,  80231,denver,07/17/2025,10:00 AM MT,2025-000054,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
8101 E DARTMOUTH AVE UNIT 62,DENVER,CO,  80231,denver,07/17/2025,10:00 AM MT,2025-000144,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
7000 E QUINCY AVE #116,DENVER,CO,  80237,denver,07/17/2025,10:00 AM MT,2025-000026,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
4172 IRELAND CT,DENVER,CO,  80249,denver,07/17/2025,10:00 AM MT,2024-000286,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
18639 E 50TH PLACE,DENVER,CO,  80249,denver,07/17/2025,10:00 AM MT,2024-000501,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
19478 E. 40TH PLACE,DENVER,CO,  80249,denver,07/17/2025,10:00 AM MT,2025-000147,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
3159 W 36TH AVENUE,DENVER,CO,  80211,denver,07/24/2025,10:00 AM MT,2025-000078,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
3511 W ALASKA PL,DENVER,CO,  80219,denver,07/24/2025,10:00 AM MT,2025-000148,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
1810 S YUMA ST,DENVER,CO,  80223,denver,07/24/2025,10:00 AM MT,2025-000033,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
1635 S QUIVAS ST,DENVER,CO,  80223,denver,07/24/2025,10:00 AM MT,2025-000155,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
5800 TOWER RD APARTMENT 1205,DENVER,CO,  80249,denver,07/24/2025,10:00 AM MT,2025-000149,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
21411 E 47TH AVENUE,DENVER,CO,  80249,denver,07/24/2025,10:00 AM MT,2025-000151,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
4882 ODESSA STREET,DENVER,CO,  80249,denver,07/24/2025,10:00 AM MT,2025-000152,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
435 PERRY ST.,DENVER,CO,  80204,denver,07/31/2025,10:00 AM MT,2025-000165,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
2290 LEYDEN ST,DENVER,CO,  80207,denver,07/31/2025,10:00 AM MT,2025-000161,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
1024 SOUTH PENNSYLVANIA STREET,DENVER,CO,  80209,denver,07/31/2025,10:00 AM MT,2025-000028,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
1330 SOUTH CORONA STREET,DENVER,CO,  80210,denver,07/31/2025,10:00 AM MT,2024-000232,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
1615 S WOLCOTT COURT,DENVER,CO,  80219,denver,07/31/2025,10:00 AM MT,2025-000098,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
5162 W NEVADA PL,DENVER,CO,  80219,denver,07/31/2025,10:00 AM MT,2025-000162,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
2190 S HOLLY ST UNIT 218,DENVER,CO,  80222,denver,07/31/2025,10:00 AM MT,2025-000160,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
1045 S TEJON ST,DENVER,CO,  80223,denver,07/31/2025,10:00 AM MT,2025-000169,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
2996 S UPHAM ST,DENVER,CO,  80227,denver,07/31/2025,10:00 AM MT,2024-000145,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
2912 S WABASH CIR,DENVER,CO,  80231,denver,07/31/2025,10:00 AM MT,2025-000157,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
9005 EAST NASSAU AVENUE,DENVER,CO,  80237,denver,07/31/2025,10:00 AM MT,2024-000423,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
4500 DILLON ST,DENVER,CO,  80239,denver,07/31/2025,10:00 AM MT,2025-000029,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
4833 TUCSON ST,DENVER,CO,  80239,denver,07/31/2025,10:00 AM MT,2025-000047,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
3811 LISBON COURT,DENVER,CO,  80249,denver,07/31/2025,10:00 AM MT,2025-000158,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
570 WEST MCMURRAY ROAD,CANONSBURG,PA, 15317,washington,07/11/2025,10:00 AM ET,2023-1203 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
240 EAST COLLEGE STREET,CANONSBURG,PA, 15317,washington,07/11/2025,10:00 AM ET,2024-487 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
1026 HIGHLAND DRIVE,CANONSBURG,PA, 15317,washington,07/11/2025,10:00 AM ET,2025-278 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
112 MAWHINNEY ROAD,CECIL,PA, 15321,washington,07/11/2025,10:00 AM ET,2022-53 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
100 LOOKOUT AVENUE,CHARLEROI,PA, 15022,washington,07/11/2025,10:00 AM ET,2024-3715 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
458 8TH STREET,DONORA,PA, 15033,washington,07/11/2025,10:00 AM ET,2024-5375 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
404 8TH STREET,DONORA,PA, 15033,washington,07/11/2025,10:00 AM ET,2024-5738 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
35 MAPLE STREET,ELLSWORTH,PA, 15331,washington,07/11/2025,10:00 AM ET,2024-551 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
5038 UNION STREET,FINLEYVILLE,PA, 15332,washington,07/11/2025,10:00 AM ET,2023-1017 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
6040 STATE ROUTE 88,FINLEYVILLE,PA, 15332,washington,07/11/2025,10:00 AM ET,2024-5797 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
42 NORTON DRIVE,FINLEYVILLE,PA, 15332,washington,07/11/2025,10:00 AM ET,2024-8319 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
329 BARNARD ROAD,FREDERICKTOWN,PA, 15333,washington,07/11/2025,10:00 AM ET,2023-3409 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
5 MARKET STREET,FREDERICKTOWN,PA, 15333,washington,07/11/2025,10:00 AM ET,2025-375 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
207 NORTH MAIN STREET,HOUSTON,PA, 15342,washington,07/11/2025,10:00 AM ET,2022-5850 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
1195 VALLEY VIEW DRIVE,LAWRENCE,PA, 15055,washington,07/11/2025,10:00 AM ET,2024-8542 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
1102 LAWTON STREET,MONONGAHELA,PA, 15063,washington,07/11/2025,10:00 AM ET,2024-6608 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
424 MAIN STREET,NEW EAGLE,PA, 15067,washington,07/11/2025,10:00 AM ET,2024-6315 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
72 MCCONNELLS MILLS ROAD,WASHINGTON,PA, 15301,washington,07/11/2025,10:00 AM ET,2018-5123 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
735 ALLISON AVENUE,WASHINGTON,PA, 15301,washington,07/11/2025,10:00 AM ET,2019-5507 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
490 GLENN STREET,WASHINGTON,PA, 15301,washington,07/11/2025,10:00 AM ET,2023-1616 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
469 LYNN PORTAL ROAD,WASHINGTON,PA, 15301,washington,07/11/2025,10:00 AM ET,2023-6777 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
309 DEWEY AVENUE,WASHINGTON,PA, 15301,washington,07/11/2025,10:00 AM ET,2024-1309 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
440 MCCLANE FARM ROAD,WASHINGTON,PA, 15301,washington,07/11/2025,10:00 AM ET,2024-2785 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
3535 COUNTRY CLUB DRIVE,WASHINGTON,PA, 15301,washington,07/11/2025,10:00 AM ET,2024-3408 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
447 SECOND STREET,WASHINGTON,PA, 15301,washington,07/11/2025,10:00 AM ET,2024-4346 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
4 DOGWOOD DRIVE,WASHINGTON,PA, 15301,washington,07/11/2025,10:00 AM ET,2024-5737 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
477 EAST BEAU STREET,WASHINGTON,PA, 15301,washington,07/11/2025,10:00 AM ET,2024-907 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
238 HORSE SHOE BEND ROAD,ACME,PA, 15610,fayette,07/17/2025,02:00 PM ET,106 OF 2025 ED/2627 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
414 MIDDLE AVE,ALLISON,PA, 15413,fayette,07/17/2025,02:00 PM ET,373 OF 2024 ED/146 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
1250 SECOND ST,BROWNSVILLE,PA, 15417,fayette,07/17/2025,02:00 PM ET,68 OF 2025 ED/ 2566 OF 2023 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
608 EAST CRAWFORD AVE,CONNELLSVILLE,PA, 15425,fayette,07/17/2025,02:00 PM ET,1 OF 2025 ED/1901 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
748 SKYLAR DR,CONNELLSVILLE,PA, 15425,fayette,07/17/2025,02:00 PM ET,100 OF 2025 ED/949 OF 2023 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
234 RURAL LN,CONNELLSVILLE,PA, 15425,fayette,07/17/2025,02:00 PM ET,17 OF 2024 ED/ 261 OF 2022 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
125 MARIE ST,CONNELLSVILLE,PA, 15425,fayette,07/17/2025,02:00 PM ET,204 OF 2024 ED/643 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
237 EVERSON VALLEY RD,CONNELLSVILLE,PA, 15425,fayette,07/17/2025,02:00 PM ET,90 OF 2025 ED/1970 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
1330 S PITTSBURGH ST,CONNELLSVILLE,PA, 15425,fayette,07/17/2025,02:00 PM ET,91 OF 2025 ED/ 1289 OF 2023 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
104 W PATTERSON AVE,CONNELLSVILLE,PA, 15425,fayette,07/17/2025,02:00 PM ET,96 OF 2025 ED/2301 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
1047 CINDER RD,DUNBAR,PA, 15431,fayette,07/17/2025,02:00 PM ET,88 OF 2025 ED/2357 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
123 SECOND ST,INDIAN HEAD,PA, 15446,fayette,07/17/2025,02:00 PM ET,194 OF 2024 ED/ 362 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
108 VINE STREET,LAYTON,PA, 15473,fayette,07/17/2025,02:00 PM ET,316 OF 2024 ED/646 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
112 NEW BEAVER CREEK RD,MARKLEYSBURG,PA, 15459,fayette,07/17/2025,02:00 PM ET,208 OF 2024 ED/ 750 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
205 NORTH WATER ST,MASONTOWN,PA, 15461,fayette,07/17/2025,02:00 PM ET,104 OF 2025 ED/1877 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
119 CUMBERLAND AVE,MASONTOWN,PA, 15461,fayette,07/17/2025,02:00 PM ET,111 OF 2025 ED/125 OF 2025 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
210 KONICKI ROAD,MASONTOWN,PA, 15461,fayette,07/17/2025,02:00 PM ET,51 OF 2025 ED/2410 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
273 ODONNAL ROAD,MILL RUN,PA, 15464,fayette,07/17/2025,02:00 PM ET,41 OF 2025 ED/117 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
104 N MILL ST,NEW SALEM,PA, 15468,fayette,07/17/2025,02:00 PM ET,113 OF 2025 ED/2015 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
12 SOUTH MILL ST,NEW SALEM,PA, 15468,fayette,07/17/2025,02:00 PM ET,368 OF 2024 ED/ 1544 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
46 MEMORIAL DR,PERRYOPOLIS,PA, 15473,fayette,07/17/2025,02:00 PM ET,82 OF 2024 ED/1733 OF 2022 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
137 WEST PAINTER ST,S CONNELLSVILLE,PA, 15425,fayette,07/17/2025,02:00 PM ET,317 OF 2024 ED/1039 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
126 SHOAF ROAD,SMITHFIELD,PA, 15478,fayette,07/17/2025,02:00 PM ET,18 OF 2025 ED/2151 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
2 DILS ST,SMITHFIELD,PA, 15478,fayette,07/17/2025,02:00 PM ET,19 OF 2025 ED/1611 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
126 GEORGES CREEK RD,SMITHFIELD,PA, 15478,fayette,07/17/2025,02:00 PM ET,357 OF 2024 ED/618 OF 2019 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
125 HURST RD,SMOCK,PA, 15480,fayette,07/17/2025,02:00 PM ET,105 OF 2025 ED/ 135 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
224 VINE ST,SOUTH CONNELLSVILLE,PA, 15425,fayette,07/17/2025,02:00 PM ET,86 OF 2025 ED/571 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
246 EDISON ST,UNIONTOWN,PA, 15401,fayette,07/17/2025,02:00 PM ET,107 OF 2025 ED/1271 OF 2023 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
99 MURRAY AVE,UNIONTOWN,PA, 15401,fayette,07/17/2025,02:00 PM ET,23 OF 2025 ED/2038 OF 2022 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
34 GREENBRIAR DR,UNIONTOWN,PA, 15401,fayette,07/17/2025,02:00 PM ET,258 OF 2024 ED/720 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
63 EMERSON ST,UNIONTOWN,PA, 15401,fayette,07/17/2025,02:00 PM ET,370 OF 2024 ED/1643 OF 2024 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
137 BERNARD ST,UNIONTOWN,PA, 15401,fayette,07/17/2025,02:00 PM ET,69 OF 2025 ED/1101 OF 2021 GD (0),https://fayette.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
